feature_id	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	A15M_R1	A15M_R2	A15M_R3	A45M_R1	A45M_R2	A45M_R3	A5M_R1	A5M_R2	A5M_R3	M_R1	M_R2	M_R3	PPL_R1
FT09889	422.167000865169	422.166913209725	422.167244901033	136.861459550499	136.755989499115	137.202188300352	3887886.91950994	4003101.46367086	3958643.74290956	6673499.18735536	7328985.44111924	7151806.80721644	5252476.92276315	5241418.76262425	4908592.5554423	4369231.89516368	4865823.68991349	4553278.73193521	NA
FT09891	422.217153248196	422.216395546769	422.217233227888	185.701796512997	184.368583957642	186.289666446922	8460862.26027781	9060644.16919075	9161658.47641364	10979087.9359975	16218855.0450268	17833992.4312397	10904966.3234054	10794563.3534705	5499377.9390672	9727579.27208097	12171083.6930496	9639537.00192574	NA
FT09893	422.238941736461	422.238916463312	422.239003002128	829.949187822561	826.54894479834	831.143838813543	61799160.6409774	15088981.5118111	12858983.6346887	13596474.5437322	13779802.8106348	14247325.5800958	64036625.1461433	14491110.9256584	14927388.9276738	9268522.98382054	39052366.666991	14728730.3748343	24511492.4139154
FT09900	422.239134765889	422.239134765889	422.239134765889	683.717221973986	683.717221973986	683.717221973986	16919918.2991245	5807474.26335328	5497061.94760174	4922244.79229646	4689201.16190533	4980389.55192915	18033249.9851593	6043364.82066435	5544853.75663027	5797577.86938639	17112220.1403258	5337793.26385471	5843858.93451007
FT09901	422.239056557642	422.239056557642	422.239056557642	720.727759161242	720.727759161242	720.727759161242	96504077.315125	31519270.477734	30110021.6026918	30880195.8094637	30106680.9503433	29426886.7836263	98518432.8473891	31350113.628347	34882704.4891527	34314636.1367299	101897926.951604	31474417.3844912	36618885.6792484
FT09903	422.239526406115	422.239526406115	422.239526406115	651.31442982871	651.31442982871	651.31442982871	28404264.7774455	8214546.73022531	6978639.55127358	6018306.09087954	4838861.07592617	5485090.27778799	27527639.9000515	6977655.09227973	7281230.70078713	7142242.69948598	27268068.6322322	7185650.48083375	9770794.89511824
FT09911	422.245815044445	422.238752608373	422.24623532449	381.079953365132	380.042690356042	386.546129760457	12470101.5238155	11003369.7601401	11581982.9792758	23839502.5461644	24693364.566104	25575338.8159515	19442594.2091748	13605984.7457632	14372690.6567542	14481208.3477563	13915878.9178846	13345570.0833667	3974612.62299984
FT09912	422.245664894777	422.238545039558	422.247903827938	345.122722716302	344.883275224609	345.682136449465	3623204.8776757	5900693.53936175	7132331.71308674	22403665.8436282	23722604.6138881	25395110.7118761	6992956.75112419	6492900.9188768	7716976.32363451	7147110.93986659	5564985.26972835	7999422.12485818	4736709.75017249
FT09915	422.289990390387	422.289404772195	422.290784327226	631.41969007233	630.687692259828	631.846247674395	4523102.26017375	8725194.55948557	7877907.14167712	10293193.0945233	8718255.21322099	8868446.20313729	4461715.95960249	8016633.42821214	6987011.24538965	7303503.58093469	5435164.22489413	8338261.07697177	18969275.4839671
FT09916	422.292641133572	422.290800876097	422.293512113396	641.351527273077	640.837412524555	642.434720068264	6774421.26421247	16118952.4880437	17721321.9303037	41675754.0970899	38537655.7396717	38433438.1296277	7613874.70203279	13184213.9331175	14994947.5425169	11513522.1362235	5166625.496222	9635903.62370656	25599871.6762904
FT09919	422.38507042674	422.384466651763	422.38537522353	668.015933471839	666.671700602582	671.7666723873	5185589.24472311	7097093.24270952	5517420.16789684	25810287.6037327	34283899.1383613	31416980.3724812	4049148.27655428	3633391.07713883	3565746.50372474	2960792.56877039	4039257.31732888	3871394.50777139	1306115.0515125
FT09971	423.384315547606	423.383741534433	423.385306643937	671.005871422088	670.237561043182	672.21004100972	35953189.5698594	13622118.8206877	17708609.1097539	16466177.8219882	21872974.5123664	21880206.811006	39169115.8925432	20539826.1078659	15914779.9656817	12887224.4127318	42421378.8736352	14591813.2741933	19735683.9739097
FT09980	424.363672740354	424.363571473884	424.363871951552	595.351505512638	595.034892519414	597.524592577864	22598215.4972847	21550163.3633747	20321338.228338	30181229.9580933	27595764.3526274	31768791.4278076	27486499.7954483	26472739.4828083	22192315.7927886	21613624.8680509	28513050.4567596	27776564.1542875	6663514.03611056
FT09981	424.363712199527	424.363406144668	424.36384488179	780.060901840154	776.537695751862	791.306030453708	20625699.8891778	11665632.3445344	12451788.1474268	12528140.9147007	7270925.2548843	13052478.6123075	15399379.5091205	7486378.67620128	6901034.83745623	8658599.25207196	16691540.7927562	18416867.3759261	4665185.00381251
FT09984	424.363547998096	424.363330209814	424.363872153871	617.719301993766	610.814691810827	619.212666993854	151930154.436016	183145632.905584	185769091.524224	181136076.778545	183233714.533577	183977317.081994	175574283.358598	183160241.661501	181889508.732612	169244601.479555	168634532.034684	201336790.3034	145452853.69962
FT09987	424.896448502929	424.884581915488	424.897112275946	42.1041939221111	40.4447720790876	48.7249348159916	13625196.4213387	15305735.9229968	14881456.1294522	16157049.1621375	14269971.0165223	11194479.3692143	15534982.7692894	15689965.7145914	15229151.3035628	15416325.2610675	18102921.5588735	626427.116861071	4521988.20509429
FT09999	425.215146331091	425.214878727426	425.215513862329	611.062554342055	610.814691810827	612.078813475929	18456662.5884375	20887496.0784941	27011692.5260963	7524752.40520355	8863715.20424107	8672021.11931751	16820693.4233387	21531465.7220279	17953293.8413669	17286653.5013662	12317803.95675	23088453.8279849	13891953.5968749
FT10001	425.215184079801	425.215184079801	425.215184079801	448.792505860214	448.792505860214	448.792505860214	17568182.4719625	9876801.11269941	9147057.71006604	19481333.535532	21316843.2479321	26413514.8580004	16296647.5629049	9644817.37202391	8519017.98280378	11881066.2243994	17960357.7164138	10832651.675425	9630538.82599502
FT10003	425.215088020328	425.215088020328	425.215088020328	386.546129760457	386.546129760457	386.546129760457	17459182.939115	8583151.96224523	10708023.2814643	19447733.999377	17926366.7617783	19138185.3896769	17104488.7562888	8551855.8559124	8241003.62682312	8151090.85762244	16133691.9204199	10575648.5630906	13037293.7071842
FT10014	425.21509354644	425.21509354644	425.21509354644	505.610152944348	505.610152944348	505.610152944348	31173243.1458631	13193837.8483753	11765157.0851364	14092389.2810842	21393391.7366038	35735659.0223699	28258516.9478267	14793967.6034521	13286806.3554005	16706737.8465798	24374021.6890003	20117245.6725636	22550563.0736245
FT10017	425.215272067774	425.215272067774	425.215272067774	485.48879870765	485.48879870765	485.48879870765	31487046.4811542	18708514.6892892	17631160.1421375	44565850.5088734	50037523.7159336	47828723.7574582	30481578.4438204	22917294.0948888	20369022.7840837	17246104.3156124	31545955.9404418	17606056.7634239	23861328.0640166
FT10037	425.356397113742	425.356397113742	425.356397113742	580.278363434389	580.278363434389	580.278363434389	8190492.55483883	10015232.2474763	11357873.0616115	8852104.01422516	10941760.1254829	9765858.12843308	7881470.80807346	10914967.2530869	9944891.50760151	8580287.83057355	8424522.75157044	10129027.7904671	18125820.0109847
FT10043	426.212433272919	426.212336318759	426.212557302197	265.081000373163	264.473368299956	265.761040934556	13302707.6118389	13443806.9228165	13279496.7416171	17799974.9043889	15770564.9728813	16066875.7875696	16444180.684316	16903916.9088074	12353003.2040131	14992441.8421062	16088177.2724912	16652444.4544984	NA
FT10063	426.394633525147	426.394324968308	426.39498185831	695.498692978347	694.921887987827	696.064747501899	6716813.55987457	8882301.75969443	7983576.82980112	8157315.50218281	7115360.64474063	8572645.21679634	6996166.67080974	8693846.95587078	8615039.53067793	9253484.15271988	6925087.9056037	8739068.37278287	17049044.4984883
FT10065	426.395020054363	426.394705068832	426.395117802856	661.94235477976	661.294864667589	662.94168897946	14739486.057776	5674002.6269827	6395103.38520832	5544060.15245502	5910262.45595828	6031333.69087509	11073780.7170025	6730052.43200503	6119339.11611624	6288593.31068386	13314562.6446474	7448733.98165115	10436286.9172843
FT10071	427.036536743855	427.036362901612	427.036655307732	122.647684968395	121.879452656593	129.871874064046	34231007.0536828	35588355.6134691	34215979.3884673	19866895.08903	19350455.1898773	18140201.0107831	34768480.8500429	35273445.5250402	23795493.3937251	40202645.5070718	36994621.8409946	24275506.0550597	NA
FT10140	428.218775969523	428.217767172797	428.229321976469	500.916262850729	500.226223067745	511.868876207688	8158232.56874992	64146029.4700278	60064037.0754024	41227405.746241	44645441.0848663	54707338.9079221	90355355.9236134	76197371.4690555	75014182.1292096	79159544.6370669	100775885.42946	86139964.8995864	6854338.65519128
FT10143	428.264556128271	428.26436448229	428.264704520509	455.397936727952	454.262032504812	455.721791545182	20796701.9039927	22780589.7740359	23093670.8805441	28660544.2525639	31483411.038922	33775770.8856807	27735768.2596532	30865030.6287404	28122003.3285482	29957282.4105384	29652504.1351245	28148156.6105942	2054608.87598747
FT10166	428.995717503276	428.995570778455	428.995801393056	279.348101307775	279.142426353879	279.82740175755	14864195.4082054	16875040.3613308	17073777.5682106	23300957.2534115	24271968.0169339	21661513.9155317	19367996.9876147	20845533.5782464	19422526.5028362	17916469.6111377	21192195.929336	17446158.0074648	NA
FT10204	429.319003122663	429.318882967397	429.31924000552	618.17945826086	612.078813475929	619.212666993854	23740787.5263643	9462767.4771896	10401288.8610358	10455184.4187001	12005270.0479223	13007772.9851862	26673235.9561365	11862330.9205063	8951983.58009813	8847144.34359758	26005570.455927	10500744.3014124	20021630.4706931
FT10208	430.228547539111	430.228248363041	430.228952522778	239.702318151013	238.962942034568	240.152553428943	15422319.3575501	12627887.6766677	12729997.974985	11821784.0623456	13517562.440527	13921012.8678714	16084355.7528079	15092111.92124	15139622.0334837	16232619.3738921	15895082.0946307	16967164.5754875	153259.331670262
FT10211	430.24355395916	430.24355395916	430.24355395916	524.247873650422	524.247873650422	524.247873650422	25553211.210403	12347945.2832855	12089742.9759066	35708282.8317333	35381360.6012269	37181441.0009891	26011819.1989209	14279607.8158367	13969546.8189191	12882311.8867164	27103974.6199589	12903855.915704	8621876.6869037
FT10220	430.264953646727	430.264953646727	430.264953646727	282.403406014742	282.403406014742	282.403406014742	NA	NA	157569.994565563	NA	NA	NA	NA	NA	NA	NA	NA	NA	7416286.57449748
FT10222	430.280446408782	430.280205728844	430.280464959905	527.993548940385	527.888875283889	528.319667987537	15098706.7727867	10146564.5089184	11724936.590119	16280239.6797286	19592675.90623	20728127.5292825	14275679.6648713	12540780.2922346	12663371.3574706	11060030.1942919	15223088.1143935	12146621.7270935	4048099.22081108
FT10225	430.316733230192	430.316673110434	430.317058907138	587.389695637598	586.510714357977	588.148860570988	24455130.667759	17657964.0142697	19561045.1206671	30176012.4139678	31729759.6768852	30388071.5891352	22335087.8522449	24667111.1558579	17640421.0014281	19353105.6579674	26636307.0125237	27184212.9796442	4038516.9369841
FT10226	430.316662174806	430.316441075374	430.316893349073	603.648208270835	602.767379899935	611.097374869279	40837815.9495977	37612763.0214186	17321599.1068975	32032064.4838305	60165229.4280284	37167533.0778736	13634507.7628907	48325132.4297054	47324261.5437336	18569941.3998259	47911787.1567167	35321445.4899862	6703556.12041046
FT10227	430.353324310508	430.352990080354	430.353537641954	648.387578435978	647.651761992512	648.992335395082	35217498.7751499	78227536.760657	72460055.7313876	88276959.7267318	110591542.971508	88146422.8686503	33515711.7237721	84016612.1590706	74820970.3077991	92547017.1083339	27251879.7408741	89383490.067275	12500629.6715065
FT10228	430.389614988044	430.389238273496	430.389747968529	560.898019174301	560.10995390148	561.815784630684	5114313.49834974	8530607.49793981	8325664.99972995	5061558.04642354	5995778.66425845	4582091.09492572	4560714.50168283	6750149.4145394	5344332.03142931	5272618.61197749	6414991.60000259	6969155.71868534	18455256.4645418
FT10229	430.913730311111	430.913730311111	430.913730311111	42.1041939221111	42.1041939221111	42.1041939221111	169050019.686191	189584614.628572	144014343.418425	148648732.985789	149310003.810792	139859188.222384	194430711.951809	187424764.697705	156755541.46259	184026970.918152	166491374.760255	191697076.792447	102786950.706366
FT10240	431.282958221123	431.282235570875	431.283234205889	646.079800679065	645.643758785085	646.569286085386	8106256.99482112	13971180.1929799	13476583.4222646	66370704.8588238	59765333.4328283	62103698.06276	5083021.55660005	10682659.4644494	14523818.8180194	544580.764765557	2852809.96693837	1326853.24097162	746743.545065479
FT10246	432.235706781938	432.235194831846	432.23617333232	266.725930322758	266.289572692102	267.649361605252	5073148.4737509	7128440.70883818	5143242.13530475	21738786.2911644	19586421.906859	20934279.4968271	6912275.49940157	7900551.05591447	8373915.45178729	7919357.75133204	7787749.94503415	9495349.73978244	NA
FT10248	432.259444075978	432.259234306866	432.259515908405	829.57736284666	820.388327578182	833.063186352361	48041411.9871076	16971822.6307454	7410221.55145413	15426047.9697133	16340946.3054079	19007742.0383176	77696708.8146068	17746592.4308491	6461045.52660189	16372277.9361527	66099393.0394981	17359064.4470998	21319243.4504595
FT10249	432.259394985906	432.259262821392	432.25952715042	765.286205905737	763.856462715275	766.715949096199	45184331.51352	19180762.0791201	17929834.7762693	18750278.1497232	19129963.5147182	19266641.4589982	52556096.3345881	19516293.3443659	19739848.6579601	20408011.7735446	52317338.5379899	19476809.0299706	17633584.5902298
FT10250	432.25952133061	432.259372380792	432.259670280428	752.613560263667	750.079652169145	755.147468358188	41822921.2997423	15417158.1330337	14315101.2457721	15517328.2420919	14074953.098513	14585168.0713833	42219196.9017261	15044672.4925012	15186560.8999758	14038173.0601246	26254393.4850005	15571092.9850184	17020471.6816001
FT10252	432.259492567099	432.259492567099	432.259492567099	498.590564387614	498.590564387614	498.590564387614	21894304.0680917	7264402.2117996	7681685.15506422	10494251.8014427	10577570.1884836	11308298.8078177	21251268.7332365	8790562.90238956	8218989.86419894	8746615.27526744	19967711.4000948	9573541.70498397	7145642.465419
FT10253	432.259508360862	432.259508360862	432.259508360862	786.470825184929	786.470825184929	786.470825184929	74875526.4998851	26096081.1431037	27662255.2834102	26201680.7499778	26269998.9742476	26992131.203205	76665956.8855204	27783328.0587516	28219794.9042327	28415753.6589707	78147789.0039557	27332102.8870473	22741953.04048
